model,month,path,period,rcp,variable
ip,0,/Users/mperry/data/worldclim/past/ipmidbi17.tif,mid,na,bi17
ip,0,/Users/mperry/data/worldclim/past/ipmidbi18.tif,mid,na,bi18
ip,0,/Users/mperry/data/worldclim/past/ipmidbi19.tif,mid,na,bi19
ip,0,/Users/mperry/data/worldclim/past/ipmidbi2.tif,mid,na,bi2
ip,0,/Users/mperry/data/worldclim/past/ipmidbi3.tif,mid,na,bi3
ip,0,/Users/mperry/data/worldclim/past/ipmidbi4.tif,mid,na,bi4
ip,0,/Users/mperry/data/worldclim/past/ipmidbi5.tif,mid,na,bi5
ip,0,/Users/mperry/data/worldclim/past/ipmidbi6.tif,mid,na,bi6
ip,0,/Users/mperry/data/worldclim/past/ipmidbi7.tif,mid,na,bi7
ip,0,/Users/mperry/data/worldclim/past/ipmidbi8.tif,mid,na,bi8
ip,0,/Users/mperry/data/worldclim/past/ipmidbi9.tif,mid,na,bi9
ip,1,/Users/mperry/data/worldclim/past/ipmidpr1.tif,mid,na,pr
ip,10,/Users/mperry/data/worldclim/past/ipmidpr10.tif,mid,na,pr
ip,11,/Users/mperry/data/worldclim/past/ipmidpr11.tif,mid,na,pr
ip,12,/Users/mperry/data/worldclim/past/ipmidpr12.tif,mid,na,pr
ip,2,/Users/mperry/data/worldclim/past/ipmidpr2.tif,mid,na,pr
ip,3,/Users/mperry/data/worldclim/past/ipmidpr3.tif,mid,na,pr
ip,4,/Users/mperry/data/worldclim/past/ipmidpr4.tif,mid,na,pr
ip,5,/Users/mperry/data/worldclim/past/ipmidpr5.tif,mid,na,pr
ip,6,/Users/mperry/data/worldclim/past/ipmidpr6.tif,mid,na,pr
ip,7,/Users/mperry/data/worldclim/past/ipmidpr7.tif,mid,na,pr
ip,8,/Users/mperry/data/worldclim/past/ipmidpr8.tif,mid,na,pr
ip,9,/Users/mperry/data/worldclim/past/ipmidpr9.tif,mid,na,pr
ip,1,/Users/mperry/data/worldclim/past/ipmidtn1.tif,mid,na,tn
ip,10,/Users/mperry/data/worldclim/past/ipmidtn10.tif,mid,na,tn
ip,11,/Users/mperry/data/worldclim/past/ipmidtn11.tif,mid,na,tn
ip,12,/Users/mperry/data/worldclim/past/ipmidtn12.tif,mid,na,tn
ip,2,/Users/mperry/data/worldclim/past/ipmidtn2.tif,mid,na,tn
ip,3,/Users/mperry/data/worldclim/past/ipmidtn3.tif,mid,na,tn
ip,4,/Users/mperry/data/worldclim/past/ipmidtn4.tif,mid,na,tn
ip,5,/Users/mperry/data/worldclim/past/ipmidtn5.tif,mid,na,tn
ip,6,/Users/mperry/data/worldclim/past/ipmidtn6.tif,mid,na,tn
ip,7,/Users/mperry/data/worldclim/past/ipmidtn7.tif,mid,na,tn
ip,8,/Users/mperry/data/worldclim/past/ipmidtn8.tif,mid,na,tn
ip,9,/Users/mperry/data/worldclim/past/ipmidtn9.tif,mid,na,tn
ip,1,/Users/mperry/data/worldclim/past/ipmidtx1.tif,mid,na,tx
ip,10,/Users/mperry/data/worldclim/past/ipmidtx10.tif,mid,na,tx
ip,11,/Users/mperry/data/worldclim/past/ipmidtx11.tif,mid,na,tx
ip,12,/Users/mperry/data/worldclim/past/ipmidtx12.tif,mid,na,tx
ip,2,/Users/mperry/data/worldclim/past/ipmidtx2.tif,mid,na,tx
ip,3,/Users/mperry/data/worldclim/past/ipmidtx3.tif,mid,na,tx
ip,4,/Users/mperry/data/worldclim/past/ipmidtx4.tif,mid,na,tx
ip,5,/Users/mperry/data/worldclim/past/ipmidtx5.tif,mid,na,tx
ip,6,/Users/mperry/data/worldclim/past/ipmidtx6.tif,mid,na,tx
ip,7,/Users/mperry/data/worldclim/past/ipmidtx7.tif,mid,na,tx
ip,8,/Users/mperry/data/worldclim/past/ipmidtx8.tif,mid,na,tx
ip,9,/Users/mperry/data/worldclim/past/ipmidtx9.tif,mid,na,tx
me,0,/Users/mperry/data/worldclim/past/melgmbi1.tif,lgm,na,bi1
me,0,/Users/mperry/data/worldclim/past/melgmbi10.tif,lgm,na,bi10
me,0,/Users/mperry/data/worldclim/past/melgmbi11.tif,lgm,na,bi11
me,0,/Users/mperry/data/worldclim/past/melgmbi12.tif,lgm,na,bi12
me,0,/Users/mperry/data/worldclim/past/melgmbi13.tif,lgm,na,bi13
me,0,/Users/mperry/data/worldclim/past/melgmbi14.tif,lgm,na,bi14
me,0,/Users/mperry/data/worldclim/past/melgmbi15.tif,lgm,na,bi15
me,0,/Users/mperry/data/worldclim/past/melgmbi16.tif,lgm,na,bi16
me,0,/Users/mperry/data/worldclim/past/melgmbi17.tif,lgm,na,bi17
me,0,/Users/mperry/data/worldclim/past/melgmbi18.tif,lgm,na,bi18
me,0,/Users/mperry/data/worldclim/past/melgmbi19.tif,lgm,na,bi19
me,0,/Users/mperry/data/worldclim/past/melgmbi2.tif,lgm,na,bi2
me,0,/Users/mperry/data/worldclim/past/melgmbi3.tif,lgm,na,bi3
me,0,/Users/mperry/data/worldclim/past/melgmbi4.tif,lgm,na,bi4
me,0,/Users/mperry/data/worldclim/past/melgmbi5.tif,lgm,na,bi5
me,0,/Users/mperry/data/worldclim/past/melgmbi6.tif,lgm,na,bi6
me,0,/Users/mperry/data/worldclim/past/melgmbi7.tif,lgm,na,bi7
me,0,/Users/mperry/data/worldclim/past/melgmbi8.tif,lgm,na,bi8
me,0,/Users/mperry/data/worldclim/past/melgmbi9.tif,lgm,na,bi9
me,1,/Users/mperry/data/worldclim/past/melgmpr1.tif,lgm,na,pr
me,10,/Users/mperry/data/worldclim/past/melgmpr10.tif,lgm,na,pr
me,11,/Users/mperry/data/worldclim/past/melgmpr11.tif,lgm,na,pr
me,12,/Users/mperry/data/worldclim/past/melgmpr12.tif,lgm,na,pr
me,2,/Users/mperry/data/worldclim/past/melgmpr2.tif,lgm,na,pr
me,3,/Users/mperry/data/worldclim/past/melgmpr3.tif,lgm,na,pr
me,4,/Users/mperry/data/worldclim/past/melgmpr4.tif,lgm,na,pr
me,5,/Users/mperry/data/worldclim/past/melgmpr5.tif,lgm,na,pr
me,6,/Users/mperry/data/worldclim/past/melgmpr6.tif,lgm,na,pr
me,7,/Users/mperry/data/worldclim/past/melgmpr7.tif,lgm,na,pr
me,8,/Users/mperry/data/worldclim/past/melgmpr8.tif,lgm,na,pr
me,9,/Users/mperry/data/worldclim/past/melgmpr9.tif,lgm,na,pr
me,1,/Users/mperry/data/worldclim/past/melgmtn1.tif,lgm,na,tn
me,10,/Users/mperry/data/worldclim/past/melgmtn10.tif,lgm,na,tn
me,11,/Users/mperry/data/worldclim/past/melgmtn11.tif,lgm,na,tn
me,12,/Users/mperry/data/worldclim/past/melgmtn12.tif,lgm,na,tn
me,2,/Users/mperry/data/worldclim/past/melgmtn2.tif,lgm,na,tn
me,3,/Users/mperry/data/worldclim/past/melgmtn3.tif,lgm,na,tn
me,4,/Users/mperry/data/worldclim/past/melgmtn4.tif,lgm,na,tn
me,5,/Users/mperry/data/worldclim/past/melgmtn5.tif,lgm,na,tn
me,6,/Users/mperry/data/worldclim/past/melgmtn6.tif,lgm,na,tn
me,7,/Users/mperry/data/worldclim/past/melgmtn7.tif,lgm,na,tn
me,8,/Users/mperry/data/worldclim/past/melgmtn8.tif,lgm,na,tn
me,9,/Users/mperry/data/worldclim/past/melgmtn9.tif,lgm,na,tn
me,1,/Users/mperry/data/worldclim/past/melgmtx1.tif,lgm,na,tx
me,10,/Users/mperry/data/worldclim/past/melgmtx10.tif,lgm,na,tx
me,11,/Users/mperry/data/worldclim/past/melgmtx11.tif,lgm,na,tx
me,12,/Users/mperry/data/worldclim/past/melgmtx12.tif,lgm,na,tx
me,2,/Users/mperry/data/worldclim/past/melgmtx2.tif,lgm,na,tx
me,3,/Users/mperry/data/worldclim/past/melgmtx3.tif,lgm,na,tx
me,4,/Users/mperry/data/worldclim/past/melgmtx4.tif,lgm,na,tx
me,5,/Users/mperry/data/worldclim/past/melgmtx5.tif,lgm,na,tx
me,6,/Users/mperry/data/worldclim/past/melgmtx6.tif,lgm,na,tx
me,7,/Users/mperry/data/worldclim/past/melgmtx7.tif,lgm,na,tx
me,8,/Users/mperry/data/worldclim/past/melgmtx8.tif,lgm,na,tx
me,9,/Users/mperry/data/worldclim/past/melgmtx9.tif,lgm,na,tx
me,0,/Users/mperry/data/worldclim/past/memidbi1.tif,mid,na,bi1
me,0,/Users/mperry/data/worldclim/past/memidbi10.tif,mid,na,bi10
me,0,/Users/mperry/data/worldclim/past/memidbi11.tif,mid,na,bi11
me,0,/Users/mperry/data/worldclim/past/memidbi12.tif,mid,na,bi12
me,0,/Users/mperry/data/worldclim/past/memidbi13.tif,mid,na,bi13
me,0,/Users/mperry/data/worldclim/past/memidbi14.tif,mid,na,bi14
me,0,/Users/mperry/data/worldclim/past/memidbi15.tif,mid,na,bi15
me,0,/Users/mperry/data/worldclim/past/memidbi16.tif,mid,na,bi16
me,0,/Users/mperry/data/worldclim/past/memidbi17.tif,mid,na,bi17
me,0,/Users/mperry/data/worldclim/past/memidbi18.tif,mid,na,bi18
me,0,/Users/mperry/data/worldclim/past/memidbi19.tif,mid,na,bi19
me,0,/Users/mperry/data/worldclim/past/memidbi2.tif,mid,na,bi2
me,0,/Users/mperry/data/worldclim/past/memidbi3.tif,mid,na,bi3
me,0,/Users/mperry/data/worldclim/past/memidbi4.tif,mid,na,bi4
me,0,/Users/mperry/data/worldclim/past/memidbi5.tif,mid,na,bi5
me,0,/Users/mperry/data/worldclim/past/memidbi6.tif,mid,na,bi6
me,0,/Users/mperry/data/worldclim/past/memidbi7.tif,mid,na,bi7
me,0,/Users/mperry/data/worldclim/past/memidbi8.tif,mid,na,bi8
me,0,/Users/mperry/data/worldclim/past/memidbi9.tif,mid,na,bi9
me,1,/Users/mperry/data/worldclim/past/memidpr1.tif,mid,na,pr
me,10,/Users/mperry/data/worldclim/past/memidpr10.tif,mid,na,pr
me,11,/Users/mperry/data/worldclim/past/memidpr11.tif,mid,na,pr
me,12,/Users/mperry/data/worldclim/past/memidpr12.tif,mid,na,pr
me,2,/Users/mperry/data/worldclim/past/memidpr2.tif,mid,na,pr
me,3,/Users/mperry/data/worldclim/past/memidpr3.tif,mid,na,pr
me,4,/Users/mperry/data/worldclim/past/memidpr4.tif,mid,na,pr
me,5,/Users/mperry/data/worldclim/past/memidpr5.tif,mid,na,pr
me,6,/Users/mperry/data/worldclim/past/memidpr6.tif,mid,na,pr
me,7,/Users/mperry/data/worldclim/past/memidpr7.tif,mid,na,pr
me,8,/Users/mperry/data/worldclim/past/memidpr8.tif,mid,na,pr
me,9,/Users/mperry/data/worldclim/past/memidpr9.tif,mid,na,pr
me,1,/Users/mperry/data/worldclim/past/memidtn1.tif,mid,na,tn
me,10,/Users/mperry/data/worldclim/past/memidtn10.tif,mid,na,tn
me,11,/Users/mperry/data/worldclim/past/memidtn11.tif,mid,na,tn
me,12,/Users/mperry/data/worldclim/past/memidtn12.tif,mid,na,tn
me,2,/Users/mperry/data/worldclim/past/memidtn2.tif,mid,na,tn
me,3,/Users/mperry/data/worldclim/past/memidtn3.tif,mid,na,tn
me,4,/Users/mperry/data/worldclim/past/memidtn4.tif,mid,na,tn
me,5,/Users/mperry/data/worldclim/past/memidtn5.tif,mid,na,tn
me,6,/Users/mperry/data/worldclim/past/memidtn6.tif,mid,na,tn
me,7,/Users/mperry/data/worldclim/past/memidtn7.tif,mid,na,tn
me,8,/Users/mperry/data/worldclim/past/memidtn8.tif,mid,na,tn
me,9,/Users/mperry/data/worldclim/past/memidtn9.tif,mid,na,tn
me,1,/Users/mperry/data/worldclim/past/memidtx1.tif,mid,na,tx
me,10,/Users/mperry/data/worldclim/past/memidtx10.tif,mid,na,tx
me,11,/Users/mperry/data/worldclim/past/memidtx11.tif,mid,na,tx
me,12,/Users/mperry/data/worldclim/past/memidtx12.tif,mid,na,tx
me,2,/Users/mperry/data/worldclim/past/memidtx2.tif,mid,na,tx
me,3,/Users/mperry/data/worldclim/past/memidtx3.tif,mid,na,tx
me,4,/Users/mperry/data/worldclim/past/memidtx4.tif,mid,na,tx
me,5,/Users/mperry/data/worldclim/past/memidtx5.tif,mid,na,tx
me,6,/Users/mperry/data/worldclim/past/memidtx6.tif,mid,na,tx
me,7,/Users/mperry/data/worldclim/past/memidtx7.tif,mid,na,tx
me,8,/Users/mperry/data/worldclim/past/memidtx8.tif,mid,na,tx
me,9,/Users/mperry/data/worldclim/past/memidtx9.tif,mid,na,tx
mg,0,/Users/mperry/data/worldclim/past/mgmidbi1.tif,mid,na,bi1
mg,0,/Users/mperry/data/worldclim/past/mgmidbi10.tif,mid,na,bi10
mg,0,/Users/mperry/data/worldclim/past/mgmidbi11.tif,mid,na,bi11
mg,0,/Users/mperry/data/worldclim/past/mgmidbi12.tif,mid,na,bi12
mg,0,/Users/mperry/data/worldclim/past/mgmidbi13.tif,mid,na,bi13
mg,0,/Users/mperry/data/worldclim/past/mgmidbi14.tif,mid,na,bi14
mg,0,/Users/mperry/data/worldclim/past/mgmidbi15.tif,mid,na,bi15
mg,0,/Users/mperry/data/worldclim/past/mgmidbi16.tif,mid,na,bi16
mg,0,/Users/mperry/data/worldclim/past/mgmidbi17.tif,mid,na,bi17
mg,0,/Users/mperry/data/worldclim/past/mgmidbi18.tif,mid,na,bi18
mg,0,/Users/mperry/data/worldclim/past/mgmidbi19.tif,mid,na,bi19
mg,0,/Users/mperry/data/worldclim/past/mgmidbi2.tif,mid,na,bi2
mg,0,/Users/mperry/data/worldclim/past/mgmidbi3.tif,mid,na,bi3
mg,0,/Users/mperry/data/worldclim/past/mgmidbi4.tif,mid,na,bi4
mg,0,/Users/mperry/data/worldclim/past/mgmidbi5.tif,mid,na,bi5
mg,0,/Users/mperry/data/worldclim/past/mgmidbi6.tif,mid,na,bi6
mg,0,/Users/mperry/data/worldclim/past/mgmidbi7.tif,mid,na,bi7
mg,0,/Users/mperry/data/worldclim/past/mgmidbi8.tif,mid,na,bi8
mg,0,/Users/mperry/data/worldclim/past/mgmidbi9.tif,mid,na,bi9
mg,1,/Users/mperry/data/worldclim/past/mgmidpr1.tif,mid,na,pr
mg,10,/Users/mperry/data/worldclim/past/mgmidpr10.tif,mid,na,pr
mg,11,/Users/mperry/data/worldclim/past/mgmidpr11.tif,mid,na,pr
mg,12,/Users/mperry/data/worldclim/past/mgmidpr12.tif,mid,na,pr
mg,2,/Users/mperry/data/worldclim/past/mgmidpr2.tif,mid,na,pr
mg,3,/Users/mperry/data/worldclim/past/mgmidpr3.tif,mid,na,pr
mg,4,/Users/mperry/data/worldclim/past/mgmidpr4.tif,mid,na,pr
mg,5,/Users/mperry/data/worldclim/past/mgmidpr5.tif,mid,na,pr
mg,6,/Users/mperry/data/worldclim/past/mgmidpr6.tif,mid,na,pr
mg,7,/Users/mperry/data/worldclim/past/mgmidpr7.tif,mid,na,pr
mg,8,/Users/mperry/data/worldclim/past/mgmidpr8.tif,mid,na,pr
mg,9,/Users/mperry/data/worldclim/past/mgmidpr9.tif,mid,na,pr
mg,1,/Users/mperry/data/worldclim/past/mgmidtn1.tif,mid,na,tn
mg,10,/Users/mperry/data/worldclim/past/mgmidtn10.tif,mid,na,tn
mg,11,/Users/mperry/data/worldclim/past/mgmidtn11.tif,mid,na,tn
mg,12,/Users/mperry/data/worldclim/past/mgmidtn12.tif,mid,na,tn
mg,2,/Users/mperry/data/worldclim/past/mgmidtn2.tif,mid,na,tn
mg,3,/Users/mperry/data/worldclim/past/mgmidtn3.tif,mid,na,tn
mg,4,/Users/mperry/data/worldclim/past/mgmidtn4.tif,mid,na,tn
mg,5,/Users/mperry/data/worldclim/past/mgmidtn5.tif,mid,na,tn
mg,6,/Users/mperry/data/worldclim/past/mgmidtn6.tif,mid,na,tn
mg,7,/Users/mperry/data/worldclim/past/mgmidtn7.tif,mid,na,tn
mg,8,/Users/mperry/data/worldclim/past/mgmidtn8.tif,mid,na,tn
mg,9,/Users/mperry/data/worldclim/past/mgmidtn9.tif,mid,na,tn
mg,1,/Users/mperry/data/worldclim/past/mgmidtx1.tif,mid,na,tx
mg,10,/Users/mperry/data/worldclim/past/mgmidtx10.tif,mid,na,tx
mg,11,/Users/mperry/data/worldclim/past/mgmidtx11.tif,mid,na,tx
mg,12,/Users/mperry/data/worldclim/past/mgmidtx12.tif,mid,na,tx
mg,2,/Users/mperry/data/worldclim/past/mgmidtx2.tif,mid,na,tx
mg,3,/Users/mperry/data/worldclim/past/mgmidtx3.tif,mid,na,tx
mg,4,/Users/mperry/data/worldclim/past/mgmidtx4.tif,mid,na,tx
mg,5,/Users/mperry/data/worldclim/past/mgmidtx5.tif,mid,na,tx
mg,6,/Users/mperry/data/worldclim/past/mgmidtx6.tif,mid,na,tx
mg,7,/Users/mperry/data/worldclim/past/mgmidtx7.tif,mid,na,tx
mg,8,/Users/mperry/data/worldclim/past/mgmidtx8.tif,mid,na,tx
mg,9,/Users/mperry/data/worldclim/past/mgmidtx9.tif,mid,na,tx
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi1.tif,lgm,na,bi1
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi10.tif,lgm,na,bi10
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi11.tif,lgm,na,bi11
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi12.tif,lgm,na,bi12
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi13.tif,lgm,na,bi13
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi14.tif,lgm,na,bi14
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi15.tif,lgm,na,bi15
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi16.tif,lgm,na,bi16
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi17.tif,lgm,na,bi17
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi18.tif,lgm,na,bi18
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi19.tif,lgm,na,bi19
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi2.tif,lgm,na,bi2
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi3.tif,lgm,na,bi3
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi4.tif,lgm,na,bi4
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi5.tif,lgm,na,bi5
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi6.tif,lgm,na,bi6
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi7.tif,lgm,na,bi7
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi8.tif,lgm,na,bi8
mr,0,/Users/mperry/data/worldclim/past/mrlgmbi9.tif,lgm,na,bi9
mr,1,/Users/mperry/data/worldclim/past/mrlgmpr1.tif,lgm,na,pr
mr,10,/Users/mperry/data/worldclim/past/mrlgmpr10.tif,lgm,na,pr
mr,11,/Users/mperry/data/worldclim/past/mrlgmpr11.tif,lgm,na,pr
mr,12,/Users/mperry/data/worldclim/past/mrlgmpr12.tif,lgm,na,pr
mr,2,/Users/mperry/data/worldclim/past/mrlgmpr2.tif,lgm,na,pr
mr,3,/Users/mperry/data/worldclim/past/mrlgmpr3.tif,lgm,na,pr
mr,4,/Users/mperry/data/worldclim/past/mrlgmpr4.tif,lgm,na,pr
mr,5,/Users/mperry/data/worldclim/past/mrlgmpr5.tif,lgm,na,pr
mr,6,/Users/mperry/data/worldclim/past/mrlgmpr6.tif,lgm,na,pr
mr,7,/Users/mperry/data/worldclim/past/mrlgmpr7.tif,lgm,na,pr
mr,8,/Users/mperry/data/worldclim/past/mrlgmpr8.tif,lgm,na,pr
mr,9,/Users/mperry/data/worldclim/past/mrlgmpr9.tif,lgm,na,pr
mr,1,/Users/mperry/data/worldclim/past/mrlgmtn1.tif,lgm,na,tn
mr,10,/Users/mperry/data/worldclim/past/mrlgmtn10.tif,lgm,na,tn
mr,11,/Users/mperry/data/worldclim/past/mrlgmtn11.tif,lgm,na,tn
mr,12,/Users/mperry/data/worldclim/past/mrlgmtn12.tif,lgm,na,tn
mr,2,/Users/mperry/data/worldclim/past/mrlgmtn2.tif,lgm,na,tn
mr,3,/Users/mperry/data/worldclim/past/mrlgmtn3.tif,lgm,na,tn
mr,4,/Users/mperry/data/worldclim/past/mrlgmtn4.tif,lgm,na,tn
mr,5,/Users/mperry/data/worldclim/past/mrlgmtn5.tif,lgm,na,tn
mr,6,/Users/mperry/data/worldclim/past/mrlgmtn6.tif,lgm,na,tn
mr,7,/Users/mperry/data/worldclim/past/mrlgmtn7.tif,lgm,na,tn
mr,8,/Users/mperry/data/worldclim/past/mrlgmtn8.tif,lgm,na,tn
mr,9,/Users/mperry/data/worldclim/past/mrlgmtn9.tif,lgm,na,tn
mr,1,/Users/mperry/data/worldclim/past/mrlgmtx1.tif,lgm,na,tx
mr,10,/Users/mperry/data/worldclim/past/mrlgmtx10.tif,lgm,na,tx
mr,11,/Users/mperry/data/worldclim/past/mrlgmtx11.tif,lgm,na,tx
mr,12,/Users/mperry/data/worldclim/past/mrlgmtx12.tif,lgm,na,tx
mr,2,/Users/mperry/data/worldclim/past/mrlgmtx2.tif,lgm,na,tx
mr,3,/Users/mperry/data/worldclim/past/mrlgmtx3.tif,lgm,na,tx
mr,4,/Users/mperry/data/worldclim/past/mrlgmtx4.tif,lgm,na,tx
mr,5,/Users/mperry/data/worldclim/past/mrlgmtx5.tif,lgm,na,tx
mr,6,/Users/mperry/data/worldclim/past/mrlgmtx6.tif,lgm,na,tx
mr,7,/Users/mperry/data/worldclim/past/mrlgmtx7.tif,lgm,na,tx
mr,8,/Users/mperry/data/worldclim/past/mrlgmtx8.tif,lgm,na,tx
mr,9,/Users/mperry/data/worldclim/past/mrlgmtx9.tif,lgm,na,tx
mr,0,/Users/mperry/data/worldclim/past/mrmidbi1.tif,mid,na,bi1
mr,0,/Users/mperry/data/worldclim/past/mrmidbi10.tif,mid,na,bi10
mr,0,/Users/mperry/data/worldclim/past/mrmidbi11.tif,mid,na,bi11
mr,0,/Users/mperry/data/worldclim/past/mrmidbi12.tif,mid,na,bi12
mr,0,/Users/mperry/data/worldclim/past/mrmidbi13.tif,mid,na,bi13
mr,0,/Users/mperry/data/worldclim/past/mrmidbi14.tif,mid,na,bi14
mr,0,/Users/mperry/data/worldclim/past/mrmidbi15.tif,mid,na,bi15
mr,0,/Users/mperry/data/worldclim/past/mrmidbi16.tif,mid,na,bi16
mr,0,/Users/mperry/data/worldclim/past/mrmidbi17.tif,mid,na,bi17
mr,0,/Users/mperry/data/worldclim/past/mrmidbi18.tif,mid,na,bi18
mr,0,/Users/mperry/data/worldclim/past/mrmidbi19.tif,mid,na,bi19
mr,0,/Users/mperry/data/worldclim/past/mrmidbi2.tif,mid,na,bi2
mr,0,/Users/mperry/data/worldclim/past/mrmidbi3.tif,mid,na,bi3
mr,0,/Users/mperry/data/worldclim/past/mrmidbi4.tif,mid,na,bi4
mr,0,/Users/mperry/data/worldclim/past/mrmidbi5.tif,mid,na,bi5
mr,0,/Users/mperry/data/worldclim/past/mrmidbi6.tif,mid,na,bi6
mr,0,/Users/mperry/data/worldclim/past/mrmidbi7.tif,mid,na,bi7
mr,0,/Users/mperry/data/worldclim/past/mrmidbi8.tif,mid,na,bi8
mr,0,/Users/mperry/data/worldclim/past/mrmidbi9.tif,mid,na,bi9
mr,1,/Users/mperry/data/worldclim/past/mrmidpr1.tif,mid,na,pr
mr,10,/Users/mperry/data/worldclim/past/mrmidpr10.tif,mid,na,pr
mr,11,/Users/mperry/data/worldclim/past/mrmidpr11.tif,mid,na,pr
mr,12,/Users/mperry/data/worldclim/past/mrmidpr12.tif,mid,na,pr
mr,2,/Users/mperry/data/worldclim/past/mrmidpr2.tif,mid,na,pr
mr,3,/Users/mperry/data/worldclim/past/mrmidpr3.tif,mid,na,pr
mr,4,/Users/mperry/data/worldclim/past/mrmidpr4.tif,mid,na,pr
mr,5,/Users/mperry/data/worldclim/past/mrmidpr5.tif,mid,na,pr
mr,6,/Users/mperry/data/worldclim/past/mrmidpr6.tif,mid,na,pr
mr,7,/Users/mperry/data/worldclim/past/mrmidpr7.tif,mid,na,pr
mr,8,/Users/mperry/data/worldclim/past/mrmidpr8.tif,mid,na,pr
mr,9,/Users/mperry/data/worldclim/past/mrmidpr9.tif,mid,na,pr
mr,1,/Users/mperry/data/worldclim/past/mrmidtn1.tif,mid,na,tn
mr,10,/Users/mperry/data/worldclim/past/mrmidtn10.tif,mid,na,tn
mr,11,/Users/mperry/data/worldclim/past/mrmidtn11.tif,mid,na,tn
mr,12,/Users/mperry/data/worldclim/past/mrmidtn12.tif,mid,na,tn
mr,2,/Users/mperry/data/worldclim/past/mrmidtn2.tif,mid,na,tn
mr,3,/Users/mperry/data/worldclim/past/mrmidtn3.tif,mid,na,tn
mr,4,/Users/mperry/data/worldclim/past/mrmidtn4.tif,mid,na,tn
mr,5,/Users/mperry/data/worldclim/past/mrmidtn5.tif,mid,na,tn
mr,6,/Users/mperry/data/worldclim/past/mrmidtn6.tif,mid,na,tn
mr,7,/Users/mperry/data/worldclim/past/mrmidtn7.tif,mid,na,tn
mr,8,/Users/mperry/data/worldclim/past/mrmidtn8.tif,mid,na,tn
mr,9,/Users/mperry/data/worldclim/past/mrmidtn9.tif,mid,na,tn
mr,1,/Users/mperry/data/worldclim/past/mrmidtx1.tif,mid,na,tx
mr,10,/Users/mperry/data/worldclim/past/mrmidtx10.tif,mid,na,tx
mr,11,/Users/mperry/data/worldclim/past/mrmidtx11.tif,mid,na,tx
mr,12,/Users/mperry/data/worldclim/past/mrmidtx12.tif,mid,na,tx
mr,2,/Users/mperry/data/worldclim/past/mrmidtx2.tif,mid,na,tx
mr,3,/Users/mperry/data/worldclim/past/mrmidtx3.tif,mid,na,tx
mr,4,/Users/mperry/data/worldclim/past/mrmidtx4.tif,mid,na,tx
mr,5,/Users/mperry/data/worldclim/past/mrmidtx5.tif,mid,na,tx
mr,6,/Users/mperry/data/worldclim/past/mrmidtx6.tif,mid,na,tx
mr,7,/Users/mperry/data/worldclim/past/mrmidtx7.tif,mid,na,tx
mr,8,/Users/mperry/data/worldclim/past/mrmidtx8.tif,mid,na,tx
mr,9,/Users/mperry/data/worldclim/past/mrmidtx9.tif,mid,na,tx
ac,0,/Users/mperry/data/worldclim/future/ac45bi501.tif,50,45,bi1
ac,0,/Users/mperry/data/worldclim/future/ac45bi5010.tif,50,45,bi10
ac,0,/Users/mperry/data/worldclim/future/ac45bi5011.tif,50,45,bi11
ac,0,/Users/mperry/data/worldclim/future/ac45bi5012.tif,50,45,bi12
ac,0,/Users/mperry/data/worldclim/future/ac45bi5013.tif,50,45,bi13
ac,0,/Users/mperry/data/worldclim/future/ac45bi5014.tif,50,45,bi14
ac,0,/Users/mperry/data/worldclim/future/ac45bi5015.tif,50,45,bi15
ac,0,/Users/mperry/data/worldclim/future/ac45bi5016.tif,50,45,bi16
ac,0,/Users/mperry/data/worldclim/future/ac45bi5017.tif,50,45,bi17
ac,0,/Users/mperry/data/worldclim/future/ac45bi5018.tif,50,45,bi18
ac,0,/Users/mperry/data/worldclim/future/ac45bi5019.tif,50,45,bi19
ac,0,/Users/mperry/data/worldclim/future/ac45bi502.tif,50,45,bi2
ac,0,/Users/mperry/data/worldclim/future/ac45bi503.tif,50,45,bi3
ac,0,/Users/mperry/data/worldclim/future/ac45bi504.tif,50,45,bi4
ac,0,/Users/mperry/data/worldclim/future/ac45bi505.tif,50,45,bi5
ac,0,/Users/mperry/data/worldclim/future/ac45bi506.tif,50,45,bi6
ac,0,/Users/mperry/data/worldclim/future/ac45bi507.tif,50,45,bi7
ac,0,/Users/mperry/data/worldclim/future/ac45bi508.tif,50,45,bi8
ac,0,/Users/mperry/data/worldclim/future/ac45bi509.tif,50,45,bi9
